time recorded,turntable temp, turntable velocity, turntable goal, turntable position, turntable torque, shoulder temp, shoulder velocity, shoulder goal, shoulder position, shoulder torque, elbow temp, elbow velocity, elbow goal, elbow position, elbow torque, wrist temp, wrist velocity, wrist goal, wrist position, wrist torque, wrist rotation temp, wrist rotation velocity, wrist rotation goal, wrist rotation position, wrist rotation torque, gripper temp, gripper velocity, gripper goal, gripper position, gripper torque
1530845100,30,0,2113,2113,1,28,0,3093,3093,1,28,0,687,687,1,29,0,1733,1733,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845100,30,0,2136,2136,1,28,0,3081,3080,1,28,0,641,639,1,28,0,1675,1674,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845105,30,0,2136,2136,1,28,0,3081,3080,1,28,0,641,639,1,28,0,1675,1674,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845111,30,0,2136,2136,1,28,0,3081,3080,1,28,0,641,643,1,29,0,1675,1675,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845111,30,0,2133,2133,1,28,0,3037,3037,1,28,0,679,678,1,29,0,1670,1669,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845116,30,0,2133,2133,1,28,0,3037,3037,1,28,0,679,678,1,29,0,1670,1669,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845116,29,0,2130,2130,1,28,0,2996,2994,1,28,0,723,723,1,28,0,1673,1673,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845122,29,0,2130,2130,1,28,0,2996,2994,1,28,0,723,723,1,28,0,1673,1673,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845127,29,0,2128,2128,1,28,0,2956,2956,1,28,0,771,773,1,28,0,1680,1680,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845127,30,0,2126,2126,1,28,0,2917,2915,1,28,0,822,822,1,28,0,1692,1693,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845133,30,0,2126,2126,1,28,0,2917,2915,1,28,0,822,822,1,28,0,1692,1693,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845133,30,0,2126,2126,1,28,0,2917,2915,1,28,0,822,822,1,29,0,1692,1692,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845138,30,0,2126,2126,1,28,0,2917,2915,1,28,0,822,822,1,29,0,1692,1692,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845138,29,0,2126,2126,1,29,0,2917,2920,1,28,0,822,821,1,29,0,1562,1560,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845138,29,0,2126,2126,1,29,0,2917,2916,1,28,0,822,822,1,29,0,1562,1562,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845144,29,0,2126,2126,1,29,0,2917,2916,1,28,0,822,822,1,29,0,1562,1562,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845144,29,0,2126,2126,1,29,0,2917,2916,1,28,0,822,822,1,29,0,1692,1693,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845149,29,0,2126,2126,1,29,0,2917,2916,1,28,0,822,822,1,29,0,1692,1693,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845155,29,0,2126,2126,1,29,0,2917,2916,1,28,0,822,822,1,29,0,1692,1692,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845155,29,0,2129,2129,1,29,0,2953,2954,1,28,0,768,766,1,28,0,1676,1676,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845160,29,0,2129,2129,1,29,0,2953,2954,1,28,0,768,766,1,28,0,1676,1676,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845160,29,0,2132,2132,1,29,0,2992,2991,1,28,0,718,716,1,29,0,1664,1663,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845165,29,0,2132,2132,1,29,0,2992,2991,1,28,0,718,716,1,29,0,1664,1663,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845171,29,0,2136,2136,1,29,0,3032,3032,1,28,0,671,672,1,29,0,1657,1657,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845171,29,0,2141,2141,1,29,0,3073,3073,1,28,0,628,626,1,28,0,1654,1654,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845176,29,0,2141,2141,1,29,0,3073,3073,1,28,0,628,626,1,28,0,1654,1654,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845176,29,0,2141,2141,1,29,0,3073,3073,1,28,0,628,627,1,29,0,1654,1654,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845182,29,0,2141,2141,1,29,0,3073,3073,1,28,0,628,627,1,29,0,1654,1654,1,28,0,2048,2048,1,29,0,2510,2510,1,
1530845182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1539233861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1539233861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1539233992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1539233992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530845390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
