time recorded,turntable temp, turntable velocity, turntable goal, turntable position, turntable torque, shoulder temp, shoulder velocity, shoulder goal, shoulder position, shoulder torque, elbow temp, elbow velocity, elbow goal, elbow position, elbow torque, wrist temp, wrist velocity, wrist goal, wrist position, wrist torque, wrist rotation temp, wrist rotation velocity, wrist rotation goal, wrist rotation position, wrist rotation torque, gripper temp, gripper velocity, gripper goal, gripper position, gripper torque
1536070857,17,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,11,0,2048,2048,1,12,0,2470,2470,1,
1536070863,17,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,12,0,2470,2470,1,
1536070863,17,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,12,0,2470,2470,1,
1536070868,17,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,12,0,2470,2470,1,
1536070868,17,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,12,0,2470,2470,1,
1536070874,17,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,12,0,2470,2470,1,
1536070879,17,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,12,0,2470,2470,1,
1536070879,17,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,11,0,2470,2470,1,
1536070885,17,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,11,0,2470,2470,1,
1536070885,17,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,11,0,2470,2470,1,
1536070890,17,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,11,0,2470,2470,1,
1536070896,17,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,11,0,2470,2470,1,
1536070896,17,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,11,0,2470,2470,1,
1536070901,17,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,11,0,2470,2470,1,
1536070901,17,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,11,0,2470,2470,1,
1536070907,17,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,11,0,2470,2470,1,
1536070907,17,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,11,0,2470,2470,1,
1536070907,17,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070912,17,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070912,17,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070917,17,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070923,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070923,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070928,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070928,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070934,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070939,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070939,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070945,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070945,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070950,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070956,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070956,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070961,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070961,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070967,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070967,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070967,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070972,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070972,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070978,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070983,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070983,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070989,16,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070989,15,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070994,15,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070999,15,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536070999,15,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071005,15,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071005,15,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071010,15,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071016,15,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071016,15,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071021,15,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071021,15,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071027,15,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071027,15,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071027,15,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071032,15,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071032,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071038,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071043,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071043,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071049,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071049,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071054,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071060,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071060,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071065,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071065,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071071,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071076,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071076,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071081,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071081,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071081,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071087,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071087,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071092,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071092,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071098,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071103,14,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071103,13,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071109,13,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071109,13,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071114,13,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071120,13,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071120,13,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071125,13,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071125,13,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071131,13,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071136,13,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071136,13,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071142,13,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071142,13,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071142,13,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071147,13,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071147,12,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071153,12,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071153,12,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071158,12,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071164,12,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071164,12,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1194,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071169,12,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1194,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071169,12,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071174,12,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071180,12,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071180,12,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071185,12,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071185,12,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071191,12,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071196,12,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071196,12,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071202,12,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071202,11,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071202,11,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071207,11,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071207,11,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071213,11,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071213,11,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071218,11,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071224,11,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071224,11,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071229,11,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071229,11,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071235,11,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071240,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071240,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071246,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071246,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071251,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071256,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071256,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071256,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071256,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071262,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071267,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071267,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071273,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071273,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071278,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071284,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071284,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071289,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071289,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071295,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071300,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071300,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071306,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071306,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071311,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071317,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071317,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071317,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071317,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071322,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071328,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071328,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071333,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071333,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071338,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071344,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071344,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071349,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071349,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071355,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071360,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071360,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071366,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071366,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071371,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071377,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071377,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071377,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071377,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071382,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071388,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071388,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071393,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071393,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
1536071399,10,0,2434,2434,1,10,0,2629,2629,1,10,0,616,616,1,10,0,1195,1195,1,10,0,2048,2048,1,10,0,2470,2470,1,
