15045371203.19,2,-0.13      ,-0.30      ,-0.27      ,-17.84 ,-20.77 ,139.84   ,13.7,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371207.19,1,0.46       ,-0.14      ,0.00       ,-3.71  ,-20.74 ,138.51   ,22.0,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371211.25,2,-0.20      ,-0.24      ,-0.21      ,-17.98 ,-20.72 ,139.06   ,13.5,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371215.32,1,0.54       ,0.02       ,0.00       ,-3.82  ,-20.69 ,137.73   ,21.9,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371219.39,2,-0.19      ,-0.27      ,-0.29      ,-18.12 ,-20.68 ,138.25   ,13.4,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371223.39,1,0.46       ,-0.08      ,0.00       ,-3.92  ,-20.64 ,136.94   ,21.8,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371227.46,2,-0.22      ,-0.23      ,-0.25      ,-18.25 ,-20.63 ,137.55   ,13.4,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371231.46,1,0.53       ,0.06       ,0.00       ,-4.03  ,-20.65 ,136.21   ,21.7,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371235.53,2,-0.25      ,-0.17      ,-0.13      ,-18.41 ,-20.68 ,136.87   ,13.4,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371239.53,1,0.53       ,0.06       ,0.00       ,-4.16  ,-20.72 ,135.54   ,21.6,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371243.60,2,-0.23      ,-0.23      ,-0.15      ,-18.52 ,-20.77 ,136.18   ,13.2,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371247.66,1,0.54       ,-0.12      ,0.00       ,-4.23  ,-20.80 ,134.88   ,21.5,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371251.73,2,-0.14      ,-0.40      ,-0.32      ,-18.66 ,-20.81 ,135.49   ,13.1,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371255.73,1,0.50       ,-0.04      ,0.00       ,-4.34  ,-20.85 ,134.20   ,21.4,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371259.80,2,-0.26      ,-0.20      ,-0.18      ,-18.79 ,-20.90 ,134.80   ,13.2,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371803.82,1,0.54       ,0.04       ,0.00       ,-4.45  ,-20.95 ,133.49   ,21.3,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371807.83,2,-0.20      ,-0.19      ,-0.22      ,-18.92 ,-20.99 ,134.16   ,13.4,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371811.89,1,0.53       ,0.17       ,0.00       ,-4.56  ,-21.00 ,132.83   ,21.2,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371815.96,2,-0.24      ,-0.28      ,-0.17      ,-19.05 ,-21.00 ,133.54   ,13.5,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371820.02,1,0.50       ,0.00       ,0.00       ,-4.66  ,-21.03 ,132.24   ,21.1,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371824.02,2,-0.23      ,-0.29      ,-0.21      ,-19.17 ,-21.07 ,132.93   ,13.6,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371828.09,1,0.52       ,0.08       ,0.00       ,-4.77  ,-21.09 ,131.70   ,21.0,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371832.16,2,-0.19      ,-0.27      ,-0.20      ,-19.30 ,-21.10 ,132.44   ,13.6,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371836.22,1,0.53       ,0.03       ,-0.00      ,-4.87  ,-21.10 ,131.24   ,21.0,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371840.24,2,-0.19      ,-0.26      ,-0.21      ,-19.43 ,-21.10 ,131.99   ,13.6,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371844.31,1,0.48       ,0.05       ,0.00       ,-5.00  ,-21.10 ,130.79   ,21.0,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371848.38,2,-0.23      ,-0.25      ,-0.22      ,-19.58 ,-21.09 ,131.52   ,13.7,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371852.44,1,0.48       ,-0.09      ,0.00       ,-5.09  ,-21.08 ,130.33   ,21.0,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045371856.44,2,-0.06      ,-0.37      ,-0.30      ,-19.69 ,-21.06 ,131.09   ,13.7,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045372400.50,1,0.47       ,-0.04      ,0.00       ,-5.17  ,-21.02 ,129.83   ,21.0,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045372404.56,2,-0.22      ,-0.21      ,-0.13      ,-19.81 ,-21.01 ,130.59   ,13.8,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045372408.56,1,0.51       ,0.03       ,0.00       ,-5.32  ,-21.00 ,129.29   ,21.0,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045372412.63,2,-0.21      ,-0.25      ,-0.23      ,-19.95 ,-21.00 ,130.07   ,13.9,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045372416.69,1,0.50       ,-0.01      ,0.00       ,-5.37  ,-21.00 ,128.76   ,21.0,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045372420.76,2,-0.15      ,-0.35      ,-0.27      ,-20.05 ,-21.00 ,129.50   ,13.9,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045372424.76,1,0.47       ,-0.14      ,0.00       ,-5.46  ,-21.00 ,128.20   ,21.0,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045372428.82,2,-0.20      ,-0.22      ,-0.16      ,-20.17 ,-21.01 ,128.91   ,13.8,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045372432.89,1,0.54       ,0.04       ,0.00       ,-5.55  ,-21.06 ,127.60   ,21.1,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045372436.96,2,-0.25      ,-0.18      ,-0.16      ,-20.29 ,-21.10 ,128.30   ,13.7,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045372440.96,1,0.53       ,0.01       ,0.00       ,-5.65  ,-21.14 ,126.97   ,21.1,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045372445.02,2,-0.20      ,-0.25      ,-0.19      ,-20.41 ,-21.20 ,127.69   ,13.6,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
15045372449.04,1,0.50       ,0.06       ,0.00       ,-5.74  ,-21.27 ,126.32   ,21.2,1.00,P:OFF MANUAL,BIGD,AIGD,SD INIT G,READ ON  ,
